participant_ID,position,validity,trial,phase,response,rt
P142,up,valid,32,exhale,correct,0.7114512
P142,down,invalid,33,exhale,correct,0.4318039
P142,catch,catch,34,exhale,incorrect,0.5154832
P142,up,valid,35,exhale,correct,0.4085354
P142,down,invalid,36,exhale,correct,0.7590547
P142,up,invalid,37,exhale,correct,0.4741114
P142,up,invalid,38,exhale,correct,0.5640533
P142,up,valid,39,exhale,correct,0.581196
P142,up,invalid,40,exhale,correct,0.6401219
P142,catch,catch,41,exhale,correct,NA
P142,down,valid,42,exhale,correct,0.485482
P142,catch,catch,43,exhale,correct,NA
P142,up,invalid,44,exhale,correct,0.4657277
P142,up,invalid,45,exhale,correct,0.7198346
P142,up,valid,46,exhale,correct,0.8987597
P142,down,valid,47,exhale,correct,0.4350729
P142,down,invalid,48,exhale,correct,0.5582496
P142,catch,catch,49,exhale,correct,NA
P142,down,valid,50,exhale,correct,0.4451133
P142,down,valid,51,exhale,correct,0.6839021
P142,down,invalid,52,exhale,correct,0.5039668
P142,down,valid,53,exhale,correct,0.4336704
P142,catch,catch,54,exhale,correct,NA
P142,up,invalid,55,exhale,correct,0.5412586
P142,down,valid,56,exhale,correct,0.4368213
P142,up,valid,57,exhale,correct,0.6182771
P142,down,invalid,58,exhale,correct,0.4863682
P142,up,invalid,59,exhale,correct,0.3970035
P143,catch,catch,0,exhale,correct,NA
P143,catch,catch,1,exhale,correct,NA
P143,up,invalid,2,exhale,correct,0.4235988
P143,up,invalid,3,exhale,correct,0.3646914
P143,down,valid,4,exhale,correct,0.3168763
P143,down,invalid,5,exhale,correct,0.2133232
P143,up,valid,6,exhale,correct,0.324923
P143,down,invalid,7,exhale,correct,0.3961515
P143,down,valid,8,exhale,correct,0.3265958
P143,down,invalid,9,exhale,correct,0.4320286
P143,up,invalid,10,exhale,correct,0.3140348
P143,down,invalid,11,exhale,correct,0.2332386
P143,up,valid,12,exhale,correct,0.3335487
P143,catch,catch,13,exhale,correct,NA
P143,down,invalid,14,exhale,correct,0.3380424
P143,down,valid,15,exhale,correct,0.3408462
P143,catch,catch,16,exhale,correct,NA
P143,catch,catch,17,exhale,correct,NA
P143,up,invalid,18,exhale,correct,0.4683282
P143,catch,catch,19,exhale,correct,NA
P143,up,invalid,20,exhale,correct,0.3780578
P143,down,valid,21,exhale,correct,0.3659067
P143,up,valid,22,exhale,correct,0.3532932
P143,down,invalid,23,exhale,correct,0.3759206
P143,up,valid,24,exhale,correct,0.3692475
P143,down,invalid,25,exhale,correct,0.4097884
P143,down,valid,26,exhale,correct,0.3075949
P143,up,valid,27,exhale,correct,0.3654719
P143,catch,catch,28,exhale,correct,NA
P143,up,valid,29,exhale,correct,0.4347857
P143,up,valid,30,exhale,correct,0.3348803
P143,down,valid,31,exhale,correct,0.2879852
P143,up,valid,32,exhale,correct,0.3462078
P143,down,invalid,33,exhale,correct,0.2982715
P143,catch,catch,34,exhale,correct,NA
P143,up,valid,35,exhale,correct,0.3656543
P143,down,invalid,36,exhale,correct,0.3911206
P143,up,invalid,37,exhale,correct,0.3934788
P143,up,invalid,38,exhale,correct,0.3402307
P143,up,valid,39,exhale,correct,0.375334
P143,up,invalid,40,exhale,correct,0.4568498
P143,catch,catch,41,exhale,correct,NA
P143,down,valid,42,exhale,correct,0.3321125
P143,catch,catch,43,exhale,correct,NA
P143,up,invalid,44,exhale,correct,0.355324
P143,up,invalid,45,exhale,correct,0.43294
P143,up,valid,46,exhale,correct,0.3629001
P143,down,valid,47,exhale,correct,0.3170546
P143,down,invalid,48,exhale,correct,0.407099
P143,catch,catch,49,exhale,correct,NA
P143,down,valid,50,exhale,correct,0.4318036
P143,down,valid,51,exhale,correct,0.3972175
P143,down,invalid,52,exhale,correct,0.3510888
P143,down,valid,53,exhale,correct,0.3317923
P143,catch,catch,54,exhale,correct,NA
P143,up,invalid,55,exhale,correct,0.384638
P143,down,valid,56,exhale,correct,0.3736498
P143,up,valid,57,exhale,correct,0.3615024
P143,down,invalid,58,exhale,correct,0.3627222
P143,up,invalid,59,exhale,correct,0.4142844
P143,catch,catch,0,inhale,correct,NA
P143,catch,catch,1,inhale,correct,NA
P143,up,invalid,2,inhale,correct,0.2029222
P143,up,invalid,3,inhale,correct,0.3505281
P143,down,valid,4,inhale,correct,0.3595076
P143,down,invalid,5,inhale,correct,0.4582775
P143,up,valid,6,inhale,correct,0.3581916
P143,down,invalid,7,inhale,correct,0.3910125
P143,down,valid,8,inhale,correct,0.3058186
P143,down,invalid,9,inhale,correct,0.3468564
P143,up,invalid,10,inhale,correct,0.4412435
P143,down,invalid,11,inhale,correct,0.2294784
P143,up,valid,12,inhale,correct,0.4079309
P143,catch,catch,13,inhale,correct,NA
P143,down,invalid,14,inhale,correct,0.3880798
P143,down,valid,15,inhale,correct,0.4261824
P143,catch,catch,16,inhale,correct,NA
P143,catch,catch,17,inhale,correct,NA
P143,up,invalid,18,inhale,correct,0.3690406
P143,catch,catch,19,inhale,correct,NA
P143,up,invalid,20,inhale,correct,0.4935954
P143,down,valid,21,inhale,correct,0.4040132
P143,up,valid,22,inhale,correct,0.4026698
P143,down,invalid,23,inhale,correct,0.4194652
P143,up,valid,24,inhale,correct,0.3606895
P143,down,invalid,25,inhale,correct,0.3891514
P143,down,valid,26,inhale,correct,0.5201863
P143,up,valid,27,inhale,correct,0.3475702
P143,catch,catch,28,inhale,correct,NA
P143,up,valid,29,inhale,correct,0.4876323
P143,up,valid,30,inhale,correct,0.3982965
P143,down,valid,31,inhale,correct,0.4232568
P143,up,valid,32,inhale,correct,0.3547305
P143,down,invalid,33,inhale,correct,0.2082856
P143,catch,catch,34,inhale,correct,NA
P143,up,valid,35,inhale,correct,0.3943026
P143,down,invalid,36,inhale,correct,0.3353047
P143,up,invalid,37,inhale,correct,0.4383747
P143,up,invalid,38,inhale,correct,0.3922511
P143,up,valid,39,inhale,correct,0.3383087
P143,up,invalid,40,inhale,correct,0.4359959
P143,catch,catch,41,inhale,incorrect,0.342927
P143,down,valid,42,inhale,correct,0.3631151
P143,catch,catch,43,inhale,correct,NA
P143,up,invalid,44,inhale,correct,0.4055863
P143,up,invalid,45,inhale,correct,0.4286123
P143,up,valid,46,inhale,correct,0.3937251
P143,down,valid,47,inhale,correct,0.3198341
P143,down,invalid,48,inhale,correct,0.425084
P143,catch,catch,49,inhale,correct,NA
P143,down,valid,50,inhale,correct,0.36535
P143,down,valid,51,inhale,correct,0.3229092
P143,down,invalid,52,inhale,correct,0.3774142
P143,down,valid,53,inhale,correct,0.230269
P143,catch,catch,54,inhale,correct,NA
P143,up,invalid,55,inhale,correct,0.3954515
P143,down,valid,56,inhale,correct,0.4145735
P143,up,valid,57,inhale,correct,0.335053
P143,down,invalid,58,inhale,correct,0.2672183
P143,up,invalid,59,inhale,correct,0.3191039
P144,catch,catch,0,exhale,correct,NA
P144,catch,catch,1,exhale,correct,NA
P144,up,invalid,2,exhale,correct,0.4370362
P144,up,invalid,3,exhale,correct,0.4941383
P144,down,valid,4,exhale,correct,0.4112681
P144,down,invalid,5,exhale,correct,0.4294266
P144,up,valid,6,exhale,correct,0.4683706
P144,down,invalid,7,exhale,correct,0.4025847
P144,down,valid,8,exhale,correct,0.4630142
P144,down,invalid,9,exhale,correct,0.4639656
P144,up,invalid,10,exhale,correct,0.4773914
P144,down,invalid,11,exhale,correct,0.5072351
P144,up,valid,12,exhale,correct,0.5161725
P144,catch,catch,13,exhale,correct,NA
P144,down,invalid,14,exhale,correct,0.4956182
P144,down,valid,15,exhale,correct,0.9811367
P144,catch,catch,16,exhale,correct,NA
P144,catch,catch,17,exhale,correct,NA
P144,up,invalid,18,exhale,correct,0.3886838
P144,catch,catch,19,exhale,correct,NA
P144,up,invalid,20,exhale,correct,0.4133438
P144,down,valid,21,exhale,correct,0.516776
P144,up,valid,22,exhale,correct,0.4324137
P144,down,invalid,23,exhale,correct,0.4284112
P144,up,valid,24,exhale,correct,0.4787236
P144,down,invalid,25,exhale,correct,0.4164951
P144,down,valid,26,exhale,correct,0.3969625
P144,up,valid,27,exhale,correct,0.5282643
P144,catch,catch,28,exhale,correct,NA
P144,up,valid,29,exhale,correct,0.4249468
P144,up,valid,30,exhale,correct,0.4179156
P144,down,valid,31,exhale,correct,0.4852577
P144,up,valid,32,exhale,correct,0.4222608
P144,down,invalid,33,exhale,correct,0.3771348
P144,catch,catch,34,exhale,correct,NA
P144,up,valid,35,exhale,correct,0.409996
P144,down,invalid,36,exhale,correct,0.4378281
P144,up,invalid,37,exhale,correct,0.4849947
P144,up,invalid,38,exhale,correct,0.442152
P144,up,valid,39,exhale,correct,0.4886243
P144,up,invalid,40,exhale,correct,0.5148696
P144,catch,catch,41,exhale,correct,NA
P144,down,valid,42,exhale,correct,0.4001043
P144,catch,catch,43,exhale,correct,NA
P144,up,invalid,44,exhale,correct,0.3787024
P144,up,invalid,45,exhale,correct,0.5089961
P144,up,valid,46,exhale,correct,0.4602518
P144,down,valid,47,exhale,correct,0.3736545
P144,down,invalid,48,exhale,correct,0.3777749
P144,catch,catch,49,exhale,correct,NA
P144,down,valid,50,exhale,correct,0.4607873
P144,down,valid,51,exhale,correct,0.4079456
P144,down,invalid,52,exhale,correct,0.3569651
P144,down,valid,53,exhale,correct,0.4456136
P144,catch,catch,54,exhale,correct,NA
P144,up,invalid,55,exhale,correct,0.522427
P144,down,valid,56,exhale,correct,0.4185773
P144,up,valid,57,exhale,correct,0.4214375
P144,down,invalid,58,exhale,correct,0.5299673
P144,up,invalid,59,exhale,correct,0.6195343
P144,catch,catch,0,inhale,correct,NA
P144,catch,catch,1,inhale,correct,NA
P144,up,invalid,2,inhale,correct,0.3874016
P144,up,invalid,3,inhale,correct,0.3909706
P144,down,valid,4,inhale,correct,0.4328086
P144,down,invalid,5,inhale,correct,0.3998973
P144,up,valid,6,inhale,correct,0.3821932
P144,down,invalid,7,inhale,correct,0.3300549
P144,down,valid,8,inhale,correct,0.4513745
P144,down,invalid,9,inhale,correct,0.3490354
P144,up,invalid,10,inhale,correct,0.3881504
P144,down,invalid,11,inhale,correct,0.3627068
P144,up,valid,12,inhale,correct,0.3745999
P144,catch,catch,13,inhale,correct,NA
P144,down,invalid,14,inhale,correct,0.3891988
P144,down,valid,15,inhale,correct,0.3913044
P144,catch,catch,16,inhale,correct,NA
P144,catch,catch,17,inhale,correct,NA
P144,up,invalid,18,inhale,correct,0.3444565
P144,catch,catch,19,inhale,correct,NA
P144,up,invalid,20,inhale,correct,0.3762577
P144,down,valid,21,inhale,correct,0.4217726
P144,up,valid,22,inhale,correct,0.4289489
P144,down,invalid,23,inhale,correct,0.4138636
P144,up,valid,24,inhale,correct,0.4049304
P144,down,invalid,25,inhale,correct,0.4290613
P144,down,valid,26,inhale,correct,0.3994528
P144,up,valid,27,inhale,correct,0.3479244
P144,catch,catch,28,inhale,correct,NA
P144,up,valid,29,inhale,correct,0.3837428
P144,up,valid,30,inhale,correct,0.3053419
P144,down,valid,31,inhale,correct,0.356622
P144,up,valid,32,inhale,correct,0.3881561
P144,down,invalid,33,inhale,correct,0.4159651
P144,catch,catch,34,inhale,correct,NA
P144,up,valid,35,inhale,correct,0.4595351
P144,down,invalid,36,inhale,correct,0.5375868
P144,up,invalid,37,inhale,correct,0.3830593
P144,up,invalid,38,inhale,correct,0.3830643
P144,up,valid,39,inhale,correct,0.3643526
P144,up,invalid,40,inhale,correct,0.3599518
P144,catch,catch,41,inhale,incorrect,0.2982228
P144,down,valid,42,inhale,correct,0.4727477
P144,catch,catch,43,inhale,correct,NA
P144,up,invalid,44,inhale,correct,0.3993451
P144,up,invalid,45,inhale,correct,0.4432164
P144,up,valid,46,inhale,correct,0.394287
P144,down,valid,47,inhale,correct,0.3794747
P144,down,invalid,48,inhale,correct,0.4386459
P144,catch,catch,49,inhale,correct,NA
P144,down,valid,50,inhale,correct,0.4055222
P144,down,valid,51,inhale,correct,0.4157497
P144,down,invalid,52,inhale,correct,0.4373873
P144,down,valid,53,inhale,correct,0.4244743
P144,catch,catch,54,inhale,correct,NA
P144,up,invalid,55,inhale,correct,0.4487542
P144,down,valid,56,inhale,correct,0.4208409
P144,up,valid,57,inhale,correct,0.4108863
P144,down,invalid,58,inhale,correct,0.4319373
P144,up,invalid,59,inhale,correct,0.4489887
P145,catch,catch,0,inhale,correct,NA
P145,catch,catch,1,inhale,correct,NA
P145,up,invalid,2,inhale,correct,0.6338209
P145,up,invalid,3,inhale,correct,0.4959382
P145,down,valid,4,inhale,correct,0.44212
P145,down,invalid,5,inhale,correct,0.5402556
P145,up,valid,6,inhale,correct,0.4141489
P145,down,invalid,7,inhale,correct,0.360184
P145,down,valid,8,inhale,correct,0.4202271
P145,down,invalid,9,inhale,correct,0.4573868
P145,up,invalid,10,inhale,correct,0.4542228
P145,down,invalid,11,inhale,correct,0.46873
P145,up,valid,12,inhale,correct,0.3915309
P145,catch,catch,13,inhale,correct,NA
P145,down,invalid,14,inhale,correct,0.40422
P145,down,valid,15,inhale,correct,0.3922759
P145,catch,catch,16,inhale,correct,NA
P145,catch,catch,17,inhale,correct,NA
P145,up,invalid,18,inhale,correct,0.8539743
P145,catch,catch,19,inhale,correct,NA
P145,up,invalid,20,inhale,correct,0.4695044
P145,down,valid,21,inhale,correct,0.4456507
P145,up,valid,22,inhale,correct,0.6257571
P145,down,invalid,23,inhale,correct,0.4296463
P145,up,valid,24,inhale,correct,0.3735676
P145,down,invalid,25,inhale,correct,0.3373446
P145,down,valid,26,inhale,correct,0.4131536
P145,up,valid,27,inhale,correct,0.3297146
P145,catch,catch,28,inhale,correct,NA
P145,up,valid,29,inhale,correct,0.4716187
P145,up,valid,30,inhale,correct,0.484514
P145,down,valid,31,inhale,correct,0.3628179
P145,up,valid,32,inhale,correct,0.3453775
P145,down,invalid,33,inhale,correct,0.4517015
P145,catch,catch,34,inhale,correct,NA
P145,up,valid,35,inhale,correct,0.4677426
P145,down,invalid,36,inhale,correct,0.4427582
P145,up,invalid,37,inhale,correct,0.5147863
P145,up,invalid,38,inhale,correct,0.4603643
P145,up,valid,39,inhale,correct,0.4100584
P145,up,invalid,40,inhale,correct,0.519306
P145,catch,catch,41,inhale,correct,NA
P145,down,valid,42,inhale,correct,0.4396353
P145,catch,catch,43,inhale,correct,NA
P145,up,invalid,44,inhale,correct,0.4017361
P145,up,invalid,45,inhale,correct,0.5303275
P145,up,valid,46,inhale,correct,0.4889676
P145,down,valid,47,inhale,correct,0.4348829
P145,down,invalid,48,inhale,correct,0.5131452
P145,catch,catch,49,inhale,correct,NA
P145,down,valid,50,inhale,correct,0.4228212
P145,down,valid,51,inhale,correct,0.4482371
P145,down,invalid,52,inhale,correct,0.4362578
P145,down,valid,53,inhale,correct,0.3963273
P145,catch,catch,54,inhale,correct,NA
P145,up,invalid,55,inhale,correct,0.4286963
P145,down,valid,56,inhale,correct,0.4327371
P145,up,valid,57,inhale,correct,0.3863451
P145,down,invalid,58,inhale,correct,0.4178865
P145,up,invalid,59,inhale,correct,0.4080441
P145,catch,catch,0,exhale,correct,NA
P145,catch,catch,1,exhale,correct,NA
P145,up,invalid,2,exhale,correct,0.5234389
P145,up,invalid,3,exhale,correct,0.4303246
P145,down,valid,4,exhale,correct,0.6429869
P145,down,invalid,5,exhale,correct,0.4684945
P145,up,valid,6,exhale,correct,0.6454653
P145,down,invalid,7,exhale,correct,0.4470188
P145,down,valid,8,exhale,correct,0.3636439
P145,down,invalid,9,exhale,correct,0.4410384
P145,up,invalid,10,exhale,correct,0.4610289
P145,down,invalid,11,exhale,correct,0.3677522
P145,up,valid,12,exhale,correct,0.3701451
P145,catch,catch,13,exhale,correct,NA
P145,down,invalid,14,exhale,correct,0.4078755
P145,down,valid,15,exhale,correct,0.4779485
P145,catch,catch,16,exhale,correct,NA
P145,catch,catch,17,exhale,correct,NA
P145,up,invalid,18,exhale,correct,0.5127056
P145,catch,catch,19,exhale,correct,NA
P145,up,invalid,20,exhale,correct,0.4927468
P145,down,valid,21,exhale,correct,0.3371798
P145,up,valid,22,exhale,correct,0.3497814
P145,down,invalid,23,exhale,correct,0.3899544
P145,up,valid,24,exhale,correct,0.3360057
P145,down,invalid,25,exhale,correct,0.3656672
P145,down,valid,26,exhale,correct,0.3566865
P145,up,valid,27,exhale,correct,0.3388269
P145,catch,catch,28,exhale,correct,NA
P145,up,valid,29,exhale,correct,0.4327531
P145,up,valid,30,exhale,correct,0.434946
P145,down,valid,31,exhale,correct,0.344462
P145,up,valid,32,exhale,correct,0.3168784
P145,down,invalid,33,exhale,correct,0.361472
P145,catch,catch,34,exhale,correct,NA
P145,up,valid,35,exhale,correct,0.4101445
P145,down,invalid,36,exhale,correct,0.4031914
P145,up,invalid,37,exhale,correct,0.4460457
P145,up,invalid,38,exhale,correct,0.3272388
P145,up,valid,39,exhale,correct,0.3854877
P145,up,invalid,40,exhale,correct,0.3465704
P145,catch,catch,41,exhale,correct,NA
P145,down,valid,42,exhale,correct,0.4218989
P145,catch,catch,43,exhale,correct,NA
P145,up,invalid,44,exhale,correct,0.4706193
P145,up,invalid,45,exhale,correct,0.501032
P145,up,valid,46,exhale,correct,0.5415716
P145,down,valid,47,exhale,correct,0.4142642
P145,down,invalid,48,exhale,correct,0.4213201
P145,catch,catch,49,exhale,correct,NA
P145,down,valid,50,exhale,correct,0.4575106
P145,down,valid,51,exhale,correct,0.3829748
P145,down,invalid,52,exhale,correct,0.3720752
P145,down,valid,53,exhale,correct,0.3201093
P145,catch,catch,54,exhale,correct,NA
P145,up,invalid,55,exhale,correct,0.4708603
P145,down,valid,56,exhale,correct,0.4033808
P145,up,valid,57,exhale,correct,0.4050773
P145,down,invalid,58,exhale,correct,0.37128
P145,up,invalid,59,exhale,correct,0.3508213
P146,catch,catch,0,inhale,correct,NA
P146,catch,catch,1,inhale,correct,NA
P146,up,invalid,2,inhale,correct,0.3748941
P146,up,invalid,3,inhale,correct,0.3754872
P146,down,valid,4,inhale,correct,0.3300884
P146,down,invalid,5,inhale,correct,0.3543509
P146,up,valid,6,inhale,correct,0.3749524
P146,down,invalid,7,inhale,correct,0.4052559
P146,down,valid,8,inhale,correct,0.345044
P146,down,invalid,9,inhale,correct,0.4591514
P146,up,invalid,10,inhale,correct,0.4043669
P146,down,invalid,11,inhale,correct,0.343155
P146,up,valid,12,inhale,correct,0.4269505
P146,catch,catch,13,inhale,correct,NA
P146,down,invalid,14,inhale,correct,0.5443135
P146,down,valid,15,inhale,correct,0.5340112
P146,catch,catch,16,inhale,correct,NA
P146,catch,catch,17,inhale,correct,NA
P146,up,invalid,18,inhale,correct,0.3840617
P146,catch,catch,19,inhale,correct,NA
P146,up,invalid,20,inhale,correct,0.434728
P146,down,valid,21,inhale,correct,0.3946202
P146,up,valid,22,inhale,correct,0.3706348
P146,down,invalid,23,inhale,correct,0.4117741
P146,up,valid,24,inhale,correct,0.3913921
P146,down,invalid,25,inhale,correct,0.6035962
P146,down,valid,26,inhale,correct,0.624699
P146,up,valid,27,inhale,correct,0.4564896
P146,catch,catch,28,inhale,correct,NA
P146,up,valid,29,inhale,correct,0.4713057
P146,up,valid,30,inhale,correct,0.398167
P146,down,valid,31,inhale,correct,0.4098618
P146,up,valid,32,inhale,correct,0.5081463
P146,down,invalid,33,inhale,correct,0.4670142
P146,catch,catch,34,inhale,correct,NA
P146,up,valid,35,inhale,correct,0.3531229
P146,down,invalid,36,inhale,correct,0.4245708
P146,up,invalid,37,inhale,correct,0.4274826
P146,up,invalid,38,inhale,correct,0.4276255
P146,up,valid,39,inhale,correct,0.3674669
P146,up,invalid,40,inhale,correct,0.3497144
P146,catch,catch,41,inhale,correct,NA
P146,down,valid,42,inhale,correct,0.4773543
P146,catch,catch,43,inhale,correct,NA
P146,up,invalid,44,inhale,correct,0.5679482
P146,up,invalid,45,inhale,correct,0.4254565
P146,up,valid,46,inhale,correct,0.3893105
P146,down,valid,47,inhale,correct,0.4010431
P146,down,invalid,48,inhale,correct,0.4969074
P146,catch,catch,49,inhale,correct,NA
P146,down,valid,50,inhale,correct,0.4472111
P146,down,valid,51,inhale,correct,0.3780824
P146,down,invalid,52,inhale,correct,0.5773719
P146,down,valid,53,inhale,correct,0.4845257
P146,catch,catch,54,inhale,correct,NA
P146,up,invalid,55,inhale,correct,0.3207987
P146,down,valid,56,inhale,correct,0.3419473
P146,up,valid,57,inhale,correct,0.4052193
P146,down,invalid,58,inhale,correct,0.3856485
P146,up,invalid,59,inhale,correct,0.3413086
